photo_id,airline,aircraft_model,aircraft_variant,aircraft_family,aircraft_manufacturer,registration,msn,location,date,photographer,image_filename,caption
8038291,United Parcel Service - UPS,Boeing 727-62C,-100,Boeing 727,Boeing,N913UP,19245,Salt Lake City - International (SLC / KSLC),"June 1, 1988",john m,8038291.jpg,
8055675,United Parcel Service - UPS,McDonnell Douglas MD-11(F),-100,Douglas DC-10/McDonnell Douglas MD-11,McDonnell-Douglas/Douglas,N260UP,48418,Atlanta - Hartsfield-Jackson Int (The William B Hartsfield / Municipal / Candler Field) (ATL / KATL),"September 24, 2025",Josh Frizzell,8055675.jpg,
8057433,United Parcel Service - UPS,McDonnell Douglas MD-11(F),-100,Douglas DC-10/McDonnell Douglas MD-11,McDonnell-Douglas/Douglas,N288UP,48540,Louisville - Standiford Field International (SDF / KSDF),"December 23, 2021",Jike Z,8057433.jpg,
8041193,United Parcel Service - UPS,Airbus A300F4-622R,-100,Airbus A300/A310,Airbus,N134UP,817,Las Vegas - McCarran International (LAS / KLAS),"November 4, 2025",Szabo Dani,8041193.jpg,
8029263,United Parcel Service - UPS,Airbus A300F4-622R,-100,Airbus A300/A310,Airbus,N148UP,831,Dallas / Fort Worth - International (Regional) (DFW / KDFW),"August 11, 2021",Jike Z,8029263.jpg,
8078003,United Parcel Service - UPS,McDonnell Douglas MD-11(F),-100,Douglas DC-10/McDonnell Douglas MD-11,McDonnell-Douglas/Douglas,N258UP,48416,Seattle - Boeing Field / King County International (BFI / KBFI),"February 21, 2023",Hongming Zheng,8078003.jpg,Reflection from a rain puddle.
8073697,Vueling Airlines,Airbus A319-112,Airbus A319-100/A319 NEO (A319/A19N),Airbus A320,Airbus,EC-LRZ,3700,Paris - Orly (ORY / LFPO),"June 24, 2015",Hervé Champain,8073697.jpg,Takeoff from runway 24 [Nikon D7100 + Nikkor 70-200mm f/2.8]
8017959,Vueling Airlines,Airbus A319-111,Airbus A319-100/A319 NEO (A319/A19N),Airbus A320,Airbus,EC-MIR,3377,Barcelona (- El Prat) (BCN / LEBL),"December 7, 2025",Javier Gonzalez - Iberian Spotters,8017959.jpg,
8048563,Vueling Airlines,Airbus A319-111,Airbus A319-100/A319 NEO (A319/A19N),Airbus A320,Airbus,EC-MIR,3377,Frankfurt am Main (Rhein-Main AB) (FRA / EDDF / FRF),"May 8, 2016",Claus Witte,8048563.jpg,
8024379,Vueling Airlines,Airbus A319-111,Airbus A319-100/A319 NEO (A319/A19N),Airbus A320,Airbus,EC-NGB,2751,Barcelona (- El Prat) (BCN / LEBL),"December 7, 2025",Javier Gonzalez - Iberian Spotters,8024379.jpg,Ex. N945FR & VP-BNB.
8047425,Vueling Airlines,Airbus A319-111,Airbus A319-100/A319 NEO (A319/A19N),Airbus A320,Airbus,EC-MKX,3054,Barcelona (- El Prat) (BCN / LEBL),"December 8, 2025",Javier Gonzalez - Iberian Spotters,8047425.jpg,
8019521,Vueling Airlines,Airbus A319-112,Airbus A319-100/A319 NEO (A319/A19N),Airbus A320,Airbus,EC-LRS,3704,Palma de Mallorca (- Son San Juan) (PMI / LEPA / LESJ),"June 16, 2012",Toni Marimon,8019521.jpg,
8028639,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-LVS,5599,Basle / Mulhouse - Euro (BSL / LFSB / MLH),"January 19, 2026",Marvin Knitl,8028639.jpg,
8037599,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-LUO,5530,Madrid - Adolfo Suarez / Barajas (MAD / LEMD),"February 14, 2026",Diego Ruiz de Vargas - Iberian Spotters,8037599.jpg,New version of Athletic Club de Bilbao special livery.
8075805,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MJB,6683,Palma de Mallorca (- Son San Juan) (PMI / LEPA / LESJ),"April 6, 2026",Javier Rodriguez - Amics de Son Sant Joan,8075805.jpg,
8029943,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MKO,7028,Barcelona (- El Prat) (BCN / LEBL),"December 7, 2025",Javier Gonzalez - Iberian Spotters,8029943.jpg,
8044829,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,LX-LGU,41047,Barcelona (- El Prat) (BCN / LEBL),"December 8, 2025",Javier Gonzalez - Iberian Spotters,8044829.jpg,
8056421,Vueling Airlines,Airbus A320-232(WL),Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-ODL,6352,Tenerife Norte - Los Rodeos (TFN / GCXO),"February 11, 2026",Manu Aldana,8056421.jpg,
8026635,Vueling Airlines,Airbus A320-216,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-KDT,3145,Barcelona (- El Prat) (BCN / LEBL),"December 7, 2025",Javier Gonzalez - Iberian Spotters,8026635.jpg,
8106263,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-KDG,3095,Barcelona (- El Prat) (BCN / LEBL),"August 7, 2009",Javier Gonzalez - Iberian Spotters,8106263.jpg,
8047953,Vueling Airlines,Airbus A320-271N,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-NBA,8665,Barcelona (- El Prat) (BCN / LEBL),"December 8, 2025",Javier Gonzalez - Iberian Spotters,8047953.jpg,
8020415,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MER,6510,Barcelona (- El Prat) (BCN / LEBL),"December 7, 2025",Javier Gonzalez - Iberian Spotters,8020415.jpg,
8026303,Vueling Airlines,Airbus A320-232(WL),Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-OJG,6093,Malaga (AGP / LEMG),"January 21, 2026",N94504,8026303.jpg,Flight VLG3148 to Palma (PMI/LEPA) is seen parked on stand 50 prior to departure just before the rain came.
8055809,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MQE,7585,Lanzarote (- Arrecife) (ACE / GCRR),"February 14, 2026",Florencio F Martin Melian,8055809.jpg,
8043121,Vueling Airlines,Airbus A320-216,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-KLT,3376,Alicante / Elche (- El Altet) (ALC / LEAL),"February 14, 2026",Javier Gonzalez - Iberian Spotters,8043121.jpg,
8082067,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MAI,6045,Berlin - Tegel (TXL / EDDT),"March 23, 2015",Patrick Schwarzschulz,8082067.jpg,
8025055,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MBD,3444,Barcelona (- El Prat) (BCN / LEBL),"December 7, 2025",Javier Gonzalez - Iberian Spotters,8025055.jpg,
8050025,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-NUP,5304,Barcelona (- El Prat) (BCN / LEBL),"December 8, 2025",Javier Gonzalez - Iberian Spotters,8050025.jpg,
8037949,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-NUP,5304,Alicante / Elche (- El Altet) (ALC / LEAL),"February 14, 2026",Javier Gonzalez - Iberian Spotters,8037949.jpg,Ex. JA805P with Peach Aviation.
8056089,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-KRH,3529,Berlin Brandenburg - Willy Brandt (BER / EDDB),"March 1, 2026",Patrick Schwarzschulz,8056089.jpg,"""Cantabria Infinita"""
8077293,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MJB,6683,Milan - Malpensa (MXP / LIMC),"April 8, 2026",Mario Serrano,8077293.jpg,
8050979,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-LQN,2168,Geneva - International (Cointrin) (GVA / LSGG),"February 21, 2017",Osipov Dmitry,8050979.jpg,
8084519,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MQE,7585,Barcelona (- El Prat) (BCN / LEBL),"March 15, 2026",Jan Seler,8084519.jpg,"VY2286 BCN-XRY, ""Dream. Play. Fly."""
8028013,Vueling Airlines,Airbus A320-271N,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-NDA,8843,Barcelona (- El Prat) (BCN / LEBL),"January 24, 2026",Javier Gonzalez - Iberian Spotters,8028013.jpg,
8047921,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MXP,8244,Barcelona (- El Prat) (BCN / LEBL),"December 8, 2025",Javier Gonzalez - Iberian Spotters,8047921.jpg,
8056429,Vueling Airlines,Airbus A320-231,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MFN,6594,Tenerife Norte - Los Rodeos (TFN / GCXO),"February 1, 2026",Manu Aldana,8056429.jpg,
8014929,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-LVU,5616,Palma de Mallorca (- Son San Juan) (PMI / LEPA / LESJ),"January 13, 2026",Javier Rodriguez - Amics de Son Sant Joan,8014929.jpg,
8097671,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MJB,6683,Paris - Orly (ORY / LFPO),"April 24, 2026",Marvin Knitl,8097671.jpg,
8047945,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-LVT,5612,Barcelona (- El Prat) (BCN / LEBL),"December 8, 2025",Javier Gonzalez - Iberian Spotters,8047945.jpg,
8072991,Vueling Airlines,Airbus A320-232(WL),Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-OQC,6235,Alicante / Elche (- El Altet) (ALC / LEAL),"March 22, 2026",Javier Gonzalez - Iberian Spotters,8072991.jpg,Ex. HA-LYH with Wizz Air.
8102103,Vueling Airlines,Airbus A320-232(WL),Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-OKH,7760,Ljubljana (- Brnik) (LJU / LJLJ),"May 21, 2026",Borut Smrdelj,8102103.jpg,[Canon 80D + Canon EF 70-200 f4L].
8081067,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MGE,6607,Hanover (- Langenhagen) (HAJ / EDDV),"April 8, 2026",Bernd Borchert,8081067.jpg,
8051945,Vueling Airlines,Airbus A320-216,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-KJD,3237,London - Heathrow (LHR / EGLL),"June 26, 2025",Alastair T. Gardiner,8051945.jpg,VY6651 is pictured lining up on rw27R and about to depart for Barcelona (BCN).
8104971,Vueling Airlines,Airbus A320-271N,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-NCF,8674,Malaga (AGP / LEMG),"August 18, 2024",Javier Bravo Muñoz,8104971.jpg,
8079369,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-LVV,5620,Lanzarote (- Arrecife) (ACE / GCRR),"March 27, 2016",Florencio F Martin Melian,8079369.jpg,
8048537,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MEQ,6483,Amsterdam - Schiphol (AMS / EHAM),"May 6, 2016",Claus Witte,8048537.jpg,
8036265,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-OFV,4610,Barcelona (- El Prat) (BCN / LEBL),"February 28, 2025",Udo K. Haafke,8036265.jpg,
8017775,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MKM,7017,Barcelona (- El Prat) (BCN / LEBL),"December 7, 2025",Javier Gonzalez - Iberian Spotters,8017775.jpg,
8098467,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MJB,6683,Lisbon (- Portela de Sacavem / AT1 / AB1) (LIS / LPPT),"May 15, 2026",Rui Sequeira,8098467.jpg,
8012451,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-OGE,2990,Barcelona (- El Prat) (BCN / LEBL),"December 6, 2025",Javier Gonzalez - Iberian Spotters,8012451.jpg,Ex. VT-INF with Indigo & OY-KAO with SAS.
8035835,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-LOB,4849,Barcelona (- El Prat) (BCN / LEBL),"December 8, 2025",Javier Gonzalez - Iberian Spotters,8035835.jpg,
8109543,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MCU,3907,London - Heathrow (LHR / EGLL),"May 22, 2026",Nelson Sousa,8109543.jpg,
8030533,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-OKJ,7809,Barcelona (- El Prat) (BCN / LEBL),"December 7, 2025",Javier Gonzalez - Iberian Spotters,8030533.jpg,Ex. VN-A573.
8035775,Vueling Airlines,Airbus A320-216,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-KLT,3376,Barcelona (- El Prat) (BCN / LEBL),"December 8, 2025",Javier Gonzalez - Iberian Spotters,8035775.jpg,
8059775,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-LUO,5530,Lanzarote (- Arrecife) (ACE / GCRR),"March 17, 2026",Florencio F Martin Melian,8059775.jpg,
8073803,Vueling Airlines,Airbus A320-232(WL),Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-OKJ,7809,Saragossa (ZAZ / LEZG),"February 25, 2026",Ricardo Aysa Calahorra,8073803.jpg,VLG41QP coming from Palma de Mallorca (PMI) taxiing towards parking.
8048125,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MOG,7402,Tenerife Norte - Los Rodeos (TFN / GCXO),"January 21, 2026",N94504,8048125.jpg,"Wing view overlooking the port of Santa Cruz on board flight VLG3278 from Malaga (AGP/LEMG), on approach for runway 30 at Tenerife (TFN/GCXO)."
8080323,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-LVU,5616,Palma de Mallorca (- Son San Juan) (PMI / LEPA / LESJ),"April 16, 2026",Javier Rodriguez - Amics de Son Sant Joan,8080323.jpg,
8074861,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-LUO,5530,Hamburg (- Fuhlsbuttel) (HAM / EDDH),"April 10, 2026",Lenny,8074861.jpg,
8035747,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MBE,3476,Barcelona (- El Prat) (BCN / LEBL),"December 8, 2025",Javier Gonzalez - Iberian Spotters,8035747.jpg,
8082073,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-KKT,3293,Berlin - Tegel (TXL / EDDT),"March 31, 2015",Patrick Schwarzschulz,8082073.jpg,
8084571,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MJB,6683,Malaga (AGP / LEMG),"April 19, 2026",Gianfranco Mazzero Bermejo,8084571.jpg,
8023475,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-LVU,5616,Malaga (AGP / LEMG),"January 17, 2026",Manuel LLama-Costa del Sol Spotting,8023475.jpg,"New decoration, to promoting the France Rugby Team ."
8110371,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-LUO,5530,London - Heathrow (LHR / EGLL),"May 22, 2026",Nelson Sousa,8110371.jpg,
8053577,Vueling Airlines,Airbus A320-232(WL),Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-OKH,7760,Barcelona (- El Prat) (BCN / LEBL),"December 8, 2025",Javier Gonzalez - Iberian Spotters,8053577.jpg,
8051293,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-LVV,5620,Barcelona (- El Prat) (BCN / LEBL),"December 8, 2025",Javier Gonzalez - Iberian Spotters,8051293.jpg,
8075123,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-LLJ,4661,Porto - Francisco Sa Carneiro (OPO / LPPR),"April 4, 2026",Rui Marques,8075123.jpg,
8046529,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MAN,6079,Barcelona (- El Prat) (BCN / LEBL),"December 8, 2025",Javier Gonzalez - Iberian Spotters,8046529.jpg,
8050881,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MEA,6400,Barcelona (- El Prat) (BCN / LEBL),"November 19, 2024",Viktor Horst,8050881.jpg,
8037095,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-OFZ,4959,London - Gatwick (LGW / EGKK),"October 5, 2025",N94504,8037095.jpg,Flight VLG6015 from Seville (SVQ/LEZL) arrives runway 26L.
8012875,Vueling Airlines,Airbus A320-271N,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-NCU,8885,Brussels - National (Zaventem) / Melsbroek (BRU / EBBR / EBMB),"March 3, 2025",Luc Van Belleghem,8012875.jpg,
8026727,Vueling Airlines,Airbus A320-271N,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-NBA,8665,Paris - Orly (ORY / LFPO),"December 29, 2025",Hervé Champain,8026727.jpg,
8071089,Vueling Airlines,Airbus A320-232(WL),Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-OKH,7760,Saragossa (ZAZ / LEZG),"April 1, 2026",Ricardo Aysa Calahorra,8071089.jpg,VLG683N on short final to RWY 30R coming from Palma de Mallorca (PMI).
8066211,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MJB,6683,Barcelona (- El Prat) (BCN / LEBL),"March 26, 2026",Spotter Mexico,8066211.jpg,"New colors! Tour de France: Barcelona-Paris ""Gran Départ Barcelone 2026"""
8032605,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MES,6518,Barcelona (- El Prat) (BCN / LEBL),"December 8, 2025",Javier Gonzalez - Iberian Spotters,8032605.jpg,
8019665,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MCU,3907,Barcelona (- El Prat) (BCN / LEBL),"December 7, 2025",Javier Gonzalez - Iberian Spotters,8019665.jpg,
8061079,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MEA,6400,Paris - Orly (ORY / LFPO),"December 29, 2025",Hervé Champain,8061079.jpg,With the Eiffel Tower in the background.
8055821,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-NUO,5232,Porto - Francisco Sa Carneiro (OPO / LPPR),"March 7, 2026",Rui Marques,8055821.jpg,
8078413,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-LUO,5530,Saragossa (ZAZ / LEZG),"April 15, 2026",Ricardo Aysa Calahorra,8078413.jpg,VLG683N on Short final to Runway 30R coming from Palma de Mallorca (PMI).  Athletic Club de Bilbao special livery.
8052493,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-OOV,7695,Ljubljana (- Brnik) (LJU / LJLJ),"March 8, 2026",Borut Smrdelj,8052493.jpg,[Canon 80D + Canon EF 70-200 f4L].
8029097,Vueling Airlines,Airbus A320-216,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-KHN,3203,Barcelona (- El Prat) (BCN / LEBL),"December 7, 2025",Javier Gonzalez - Iberian Spotters,8029097.jpg,
8030665,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-JSY,2785,Barcelona (- El Prat) (BCN / LEBL),"December 7, 2025",Javier Gonzalez - Iberian Spotters,8030665.jpg,
8060423,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-OKG,7725,Palma de Mallorca (- Son San Juan) (PMI / LEPA / LESJ),"March 18, 2026",Toni Marimon,8060423.jpg,
8011265,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-LOP,4937,Zurich (- Kloten) (ZRH / LSZH),"January 19, 2023",Josh Frizzell,8011265.jpg,
8040897,Vueling Airlines,Airbus A320-214,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MCU,3907,Lanzarote (- Arrecife) (ACE / GCRR),"February 17, 2026",Florencio F Martin Melian,8040897.jpg,
8039349,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MKM,7017,London - Heathrow (LHR / EGLL),"November 12, 2025",JohnRMurdoch,8039349.jpg,VY6310 arriving from BIO
8044737,Vueling Airlines,Airbus A320-216,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-KCU,3109,Barcelona (- El Prat) (BCN / LEBL),"December 8, 2025",Javier Gonzalez - Iberian Spotters,8044737.jpg,
8064867,Vueling Airlines,Airbus A320-232,Airbus A320-100/-200/A320 NEO (A320/A20N),Airbus A320,Airbus,EC-MXG,8192,Alicante / Elche (- El Altet) (ALC / LEAL),"March 17, 2026",David Tobarra,8064867.jpg,
